30 9004 3 0 0.0 10.420999527 0.0 
30 9005 3 0 0.0 10.4060001373 0.0 
30 9006 3 0 0.0 10.3879995346 0.0 
30 9007 3 0 0.0 10.3710002899 0.0 
30 9008 3 0 0.0 10.3529996872 0.0 
30 9009 3 0 0.0 10.3350000381 0.0 
30 9010 3 0 0.0 10.3140001297 0.0 
30 9011 3 0 0.0 10.2939996719 0.0 
30 9012 3 0 0.0 10.2760000229 0.0 
30 9013 3 0 0.0 10.2559995651 0.0 
30 9014 3 0 0.0 10.2379999161 0.0 
30 9015 3 0 0.0 10.220000267 0.0 
30 9016 3 0 0.0 10.2030000687 0.0 
30 9017 3 0 0.0 10.1850004196 0.0 
30 9018 3 0 0.0 10.1689996719 0.0 
30 9019 3 0 0.0 10.1529998779 0.0 
30 9020 3 0 0.0 10.1350002289 0.0 
30 9021 3 0 0.0 10.1190004349 0.0 
30 9022 3 0 0.0 10.1029996872 0.0 
30 9023 3 0 0.0 10.0869998932 0.0 
30 9024 3 0 0.0 10.0699996948 0.0 
30 9025 3 0 0.0 10.0539999008 0.0 
30 9026 3 0 0.0 10.0389995575 0.0 
30 9027 3 0 0.0 10.0229997635 0.0 
30 9028 3 0 0.0 10.0069999695 0.0 
30 9029 3 0 0.0 9.99100017548 0.0 
30 9030 3 0 0.0 9.97599983215 0.0 
30 9031 3 0 0.0 9.96000003815 0.0 
30 9032 3 0 0.0 9.94400024414 0.0 
30 9033 3 0 0.0 9.92800045013 0.0 
30 9034 3 0 0.0 9.91300010681 0.0 
30 9035 3 0 0.0 9.89799976349 0.0 
30 9036 3 0 0.0 9.88300037384 0.0 
30 9037 3 0 0.0 9.86900043488 0.0 
30 9038 3 0 0.0 9.85400009155 0.0 
30 9039 3 0 0.0 9.84099960327 0.0 
30 9040 3 0 0.0 9.82800006866 0.0 
30 9041 3 0 0.0 9.8140001297 0.0 
30 9042 3 0 0.0 9.80200004578 0.0 
30 9043 3 0 0.0 9.79100036621 0.0 
30 9044 3 0 0.0 9.77900028229 0.0 
30 9045 3 0 0.0 9.76599979401 0.0 
30 9046 3 0 0.0 9.76099967957 0.0 
30 9047 3 0 0.0 9.75100040436 0.0 
30 9048 3 0 0.0 9.73700046539 0.0 
30 9049 3 0 0.0 9.71800041199 0.0 
30 9050 3 0 0.0 9.69499969482 0.0 
30 9051 3 0 0.0 9.67199993134 0.0 
30 9052 3 0 0.0 9.64999961853 0.0 
30 9053 3 0 0.0 9.62699985504 0.0 
30 9054 3 0 0.0 9.60599994659 0.0 
30 9055 3 0 0.0 9.58699989319 0.0 
30 9056 3 0 0.0 9.56799983978 0.0 
30 9057 3 0 0.0 9.55000019073 0.0 
30 9058 3 0 0.0 9.53299999237 0.0 
30 9059 3 0 0.0 9.51700019836 0.0 
30 9060 3 0 0.0 9.50100040436 0.0 
30 9061 3 0 0.0 9.48400020599 0.0 
30 9062 3 0 0.0 9.46899986267 0.0 
30 9063 3 0 0.0 9.45400047302 0.0 
30 9064 3 0 0.0 9.4390001297 0.0 
30 9065 3 0 0.0 9.42500019073 0.0 
30 9066 3 0 0.0 9.41199970245 0.0 
30 9067 3 0 0.0 9.39900016785 0.0 
30 9068 3 0 0.0 9.38700008392 0.0 
30 9069 3 0 0.0 9.375 0.0 
30 9070 3 0 0.0 9.36200046539 0.0 
30 9071 3 0 0.0 9.35099983215 0.0 
30 9072 3 0 0.0 9.33899974823 0.0 
30 9073 3 0 0.0 9.32699966431 0.0 
30 9074 3 0 0.0 9.31499958038 0.0 
30 9075 3 0 0.0 9.30300045013 0.0 
30 9076 3 0 0.0 9.28999996185 0.0 
30 9077 3 0 0.0 9.27799987793 0.0 
30 9078 3 0 0.0 9.26500034332 0.0 
30 9079 3 0 0.0 9.25199985504 0.0 
30 9080 3 0 0.0 9.23799991608 0.0 
30 9081 3 0 0.0 9.22599983215 0.0 
30 9082 3 0 0.0 9.21500015259 0.0 
30 9083 3 0 0.0 9.20300006866 0.0 
30 9084 3 0 0.0 9.1890001297 0.0 
30 9085 3 0 0.0 9.17300033569 0.0 
30 9086 3 0 0.0 9.15699958801 0.0 
30 9087 3 0 0.0 9.14000034332 0.0 
30 9088 3 0 0.0 9.125 0.0 
30 9089 3 0 0.0 9.10999965668 0.0 
30 9090 3 0 0.0 9.09500026703 0.0 
30 9091 3 0 0.0 9.07900047302 0.0 
30 9092 3 0 0.0 9.0640001297 0.0 
30 9093 3 0 0.0 9.04800033569 0.0 
30 9094 3 0 0.0 9.03299999237 0.0 
30 9095 3 0 0.0 9.01799964905 0.0 
30 9096 3 0 0.0 8.98900032043 0.0 
30 9097 3 0 0.0 8.97000026703 0.0 
30 9098 3 0 0.0 8.94999980927 0.0 
30 9099 3 0 0.0 8.9329996109 0.0 
30 9100 3 0 0.0 8.9139995575 0.0 
30 9101 3 0 0.0 8.89299964905 0.0 
30 9102 3 0 0.0 8.86900043488 0.0 
30 9103 3 0 0.0 8.84300041199 0.0 
30 9104 3 0 0.0 8.8170003891 0.0 
30 9105 3 0 0.0 8.79100036621 0.0 
30 9106 3 0 0.0 8.76200008392 0.0 
30 9107 3 0 0.0 8.73499965668 0.0 
30 9108 3 0 0.0 8.71000003815 0.0 
30 9109 3 0 0.0 8.68500041962 0.0 
30 9110 3 0 0.0 8.66100025177 0.0 
30 9111 3 0 0.0 8.63700008392 0.0 
30 9112 3 0 0.0 8.61400032043 0.0 
30 9113 3 0 0.0 8.59099960327 0.0 
30 9114 3 0 0.0 8.5670003891 0.0 
30 9115 3 0 0.0 8.54399967194 0.0 
30 9116 3 0 0.0 8.52200031281 0.0 
30 9117 3 0 0.0 8.50100040436 0.0 
30 9118 3 0 0.0 8.48600006104 0.0 
30 9119 3 0 0.0 8.47200012207 0.0 
30 9120 3 0 0.0 8.45699977875 0.0 
30 9121 3 0 0.0 8.4390001297 0.0 
30 9122 3 0 0.0 8.42099952698 0.0 
30 9123 3 0 0.0 8.40400028229 0.0 
30 9124 3 0 0.0 8.38799953461 0.0 
30 9125 3 0 0.0 8.3719997406 0.0 
30 9126 3 0 0.0 8.35599994659 0.0 
30 9127 3 0 0.0 8.33899974823 0.0 
30 9128 3 0 0.0 8.32199954987 0.0 
30 9129 3 0 0.0 8.30399990082 0.0 
30 9130 3 0 0.0 8.28699970245 0.0 
30 9131 3 0 0.0 8.27099990845 0.0 
30 9132 3 0 0.0 8.25399971008 0.0 
30 9133 3 0 0.0 8.23799991608 0.0 
30 9134 3 0 0.0 8.22500038147 0.0 
30 9135 3 0 0.0 8.21000003815 0.0 
30 9136 3 0 0.0 8.19699954987 0.0 
30 9137 3 0 0.0 8.1829996109 0.0 
30 9138 3 0 0.0 8.16899967194 0.0 
30 9139 3 0 0.0 8.15499973297 0.0 
30 9140 3 0 0.0 8.14099979401 0.0 
30 9141 3 0 0.0 8.12699985504 0.0 
30 9142 3 0 0.0 8.11299991608 0.0 
30 9143 3 0 0.0 8.10000038147 0.0 
30 9144 3 0 0.0 8.0860004425 0.0 
30 9145 3 0 0.0 8.07199954987 0.0 
30 9146 3 0 0.0 8.0579996109 0.0 
30 9147 3 0 0.0 8.04399967194 0.0 
30 9148 3 0 0.0 8.03100013733 0.0 
30 9149 3 0 0.0 8.01900005341 0.0 
30 9150 3 0 0.0 8.00500011444 0.0 
30 9151 3 0 0.0 7.992000103 0.0 
30 9152 3 0 0.0 7.97900009155 0.0 
30 9153 3 0 0.0 7.96400022507 0.0 
30 9154 3 0 0.0 7.94899988174 0.0 
30 9155 3 0 0.0 7.93400001526 0.0 
30 9156 3 0 0.0 7.91599988937 0.0 
30 9157 3 0 0.0 7.89699983597 0.0 
30 9158 3 0 0.0 7.87900018692 0.0 
30 9159 3 0 0.0 7.86000013351 0.0 
30 9160 3 0 0.0 7.84299993515 0.0 
30 9161 3 0 0.0 7.82600021362 0.0 
30 9162 3 0 0.0 7.8109998703 0.0 
30 9163 3 0 0.0 7.79600000381 0.0 
30 9164 3 0 0.0 7.78299999237 0.0 
30 9165 3 0 0.0 7.76999998093 0.0 
30 9166 3 0 0.0 7.757999897 0.0 
30 9167 3 0 0.0 7.74399995804 0.0 
30 9168 3 0 0.0 7.73099994659 0.0 
30 9169 3 0 0.0 7.71799993515 0.0 
30 9170 3 0 0.0 7.70499992371 0.0 
30 9171 3 0 0.0 7.69099998474 0.0 
30 9172 3 0 0.0 7.6779999733 0.0 
30 9173 3 0 0.0 7.66499996185 0.0 
30 9174 3 0 0.0 7.65199995041 0.0 
30 9175 3 0 0.0 7.63999986649 0.0 
30 9176 3 0 0.0 7.62699985504 0.0 
30 9177 3 0 0.0 7.61499977112 0.0 
30 9178 3 0 0.0 7.60500001907 0.0 
30 9179 3 0 0.0 7.59299993515 0.0 
30 9180 3 0 0.0 7.57999992371 0.0 
30 9181 3 0 0.0 7.56500005722 0.0 
30 9182 3 0 0.0 7.54899978638 0.0 
30 9183 3 0 0.0 7.53200006485 0.0 
30 9184 3 0 0.0 7.51700019836 0.0 
30 9185 3 0 0.0 7.50199985504 0.0 
30 9186 3 0 0.0 7.48600006104 0.0 
30 9187 3 0 0.0 7.46999979019 0.0 
30 9188 3 0 0.0 7.45399999619 0.0 
30 9189 3 0 0.0 7.4390001297 0.0 
30 9190 3 0 0.0 7.42199993134 0.0 
30 9191 3 0 0.0 7.40399980545 0.0 
30 9192 3 0 0.0 7.382999897 0.0 
30 9193 3 0 0.0 7.36299991608 0.0 
30 9194 3 0 0.0 7.34399986267 0.0 
30 9195 3 0 0.0 7.31199979782 0.0 
30 9196 3 0 0.0 7.29799985886 0.0 
30 9197 3 0 0.0 7.28299999237 0.0 
30 9198 3 0 0.0 7.26900005341 0.0 
30 9199 3 0 0.0 7.25600004196 0.0 
30 9200 3 0 0.0 7.242000103 0.0 
30 9201 3 0 0.0 7.22900009155 0.0 
30 9202 3 0 0.0 7.21400022507 0.0 
30 9203 3 0 0.0 7.19899988174 0.0 
30 9204 3 0 0.0 7.18499994278 0.0 
30 9205 3 0 0.0 7.17199993134 0.0 
30 9206 3 0 0.0 7.15799999237 0.0 
30 9207 3 0 0.0 7.14799976349 0.0 
30 9208 3 0 0.0 7.13700008392 0.0 
30 9209 3 0 0.0 7.125 0.0 
30 9210 3 0 0.0 7.11299991608 0.0 
30 9211 3 0 0.0 7.10099983215 0.0 
30 9212 3 0 0.0 7.08799982071 0.0 
30 9213 3 0 0.0 7.07399988174 0.0 
30 9214 3 0 0.0 7.05999994278 0.0 
30 9215 3 0 0.0 7.04500007629 0.0 
30 9216 3 0 0.0 7.03000020981 0.0 
30 9217 3 0 0.0 7.01399993896 0.0 
30 9218 3 0 0.0 6.99800014496 0.0 
30 9220 3 0 0.0 6.98099994659 0.0 
30 9221 3 0 0.0 6.96500015259 0.0 
30 9222 3 0 0.0 6.94899988174 0.0 
30 9223 3 0 0.0 6.91800022125 0.0 
30 9225 3 0 0.0 6.90299987793 0.0 
30 9226 3 0 0.0 6.88700008392 0.0 
30 9227 3 0 0.0 6.87300014496 0.0 
30 9228 3 0 0.0 6.85799980164 0.0 
30 9229 3 0 0.0 6.84399986267 0.0 
30 9230 3 0 0.0 6.82999992371 0.0 
30 9231 3 0 0.0 6.8140001297 0.0 
30 9232 3 0 0.0 6.79899978638 0.0 
30 9233 3 0 0.0 6.78299999237 0.0 
30 9234 3 0 0.0 6.76599979401 0.0 
30 9235 3 0 0.0 6.74900007248 0.0 
30 9236 3 0 0.0 6.73199987411 0.0 
