9002 20.9169998169 0.0 0.00600000005215 
9003 21.0160007477 0.0 0.00600000005215 
9004 21.1159992218 0.0 0.00600000005215 
9005 21.2159996033 0.0 0.00600000005215 
9006 21.3150005341 0.0 0.00600000005215 
9007 21.4150009155 0.0 0.00600000005215 
9008 21.513999939 0.0 0.00600000005215 
9009 21.6140003204 0.0 0.00600000005215 
9010 21.7140007019 0.0 0.00600000005215 
9011 21.8129997253 0.0 0.00600000005215 
9012 21.9130001068 0.0 0.00600000005215 
9013 22.0119991302 0.0 0.00600000005215 
9014 22.1119995117 0.0 0.00600000005215 
9015 22.2119998932 0.0 0.00600000005215 
9016 22.311000824 0.0 0.00600000005215 
9017 22.4109992981 0.0 0.00600000005215 
9018 22.5100002289 0.0 0.00600000005215 
9019 22.6100006104 0.0 0.00600000005215 
9020 22.7099990845 0.0 0.00600000005215 
9021 22.8090000153 0.0 0.00600000005215 
9022 22.9090003967 0.0 0.00600000005215 
9023 23.0079994202 0.0 0.00600000005215 
9024 23.1079998016 0.0 0.00600000005215 
9025 23.2080001831 0.0 0.00600000005215 
9026 23.3069992065 0.0 0.00600000005215 
9027 23.406999588 0.0 0.00600000005215 
9028 23.5060005188 0.0 0.00600000005215 
9029 23.6060009003 0.0 0.00600000005215 
9030 23.7059993744 0.0 0.00600000005215 
9031 23.8050003052 0.0 0.00600000005215 
9032 23.9050006866 0.0 0.00600000005215 
9033 24.0039997101 0.0 0.00600000005215 
9034 24.1040000916 0.0 0.00600000005215 
9035 24.204000473 0.0 0.00600000005215 
9036 24.3029994965 0.0 0.00600000005215 
9037 24.4029998779 0.0 0.00600000005215 
9038 24.5030002594 0.0 0.00600000005215 
9039 24.6019992828 0.0 0.00600000005215 
9040 24.7019996643 0.0 0.00600000005215 
9041 24.8010005951 0.0 0.00600000005215 
9042 24.9009990692 0.0 0.00600000005215 
9043 25.0009994507 0.0 0.00600000005215 
9044 25.1000003815 0.0 0.00600000005215 
9045 25.2000007629 0.0 0.00600000005215 
9046 25.2989997864 0.0 0.00600000005215 
9047 25.3990001678 0.0 0.00600000005215 
9048 25.4990005493 0.0 0.00600000005215 
9049 25.5979995728 0.0 0.00600000005215 
9050 25.6979999542 0.0 0.00600000005215 
9051 25.797000885 0.0 0.00600000005215 
9052 25.8969993591 0.0 0.00600000005215 
9053 25.9969997406 0.0 0.00600000005215 
9054 26.0960006714 0.0 0.00600000005215 
9055 26.1959991455 0.0 0.00600000005215 
9056 26.2950000763 0.0 0.00600000005215 
9057 26.3950004578 0.0 0.00600000005215 
9058 26.4950008392 0.0 0.00600000005215 
9059 26.5939998627 0.0 0.00600000005215 
9060 26.6940002441 0.0 0.00600000005215 
9061 26.7929992676 0.0 0.00600000005215 
9062 26.892999649 0.0 0.00600000005215 
9063 26.9930000305 0.0 0.00600000005215 
9064 27.091999054 0.0 0.00600000005215 
9065 27.1919994354 0.0 0.00600000005215 
9066 27.2910003662 0.0 0.00600000005215 
9067 27.3910007477 0.0 0.00600000005215 
9068 27.4909992218 0.0 0.00600000005215 
9069 27.5900001526 0.0 0.00600000005215 
9070 27.6900005341 0.0 0.00600000005215 
9071 27.7889995575 0.0 0.00600000005215 
9072 27.888999939 0.0 0.00600000005215 
9073 27.9890003204 0.0 0.00600000005215 
